,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
444064,21700610,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:35,10.0,15.0,0.667,0.0,0.0,0.0,6.0,10.0,0.6,3.0,4.0,7.0,1.0,0.0,1.0,2.0,2.0,26.0,22.0
444424,21700591,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:14,3.0,8.0,0.375,0.0,1.0,0.0,11.0,14.0,0.7859999999999999,1.0,6.0,7.0,3.0,2.0,1.0,4.0,1.0,17.0,-19.0
444696,21700583,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:51,12.0,17.0,0.706,1.0,1.0,1.0,9.0,10.0,0.9,2.0,10.0,12.0,7.0,2.0,1.0,3.0,5.0,34.0,14.0
444910,21700571,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:31,9.0,14.0,0.643,0.0,0.0,0.0,6.0,9.0,0.667,1.0,4.0,5.0,5.0,2.0,0.0,2.0,1.0,24.0,-16.0
445206,21700561,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,29:09,12.0,18.0,0.667,0.0,1.0,0.0,7.0,8.0,0.875,3.0,6.0,9.0,5.0,1.0,2.0,2.0,1.0,31.0,15.0
445546,21700546,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:34,9.0,18.0,0.5,1.0,3.0,0.3329999999999999,7.0,9.0,0.778,2.0,7.0,9.0,7.0,0.0,0.0,0.0,4.0,26.0,-6.0
446104,21700526,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:49,10.0,16.0,0.625,0.0,0.0,0.0,3.0,4.0,0.75,6.0,6.0,12.0,6.0,1.0,1.0,5.0,0.0,23.0,1.0
446216,21700518,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:24,11.0,20.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,3.0,0.0,0.0,4.0,2.0,22.0,9.0
446696,21700501,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:44,11.0,17.0,0.647,1.0,4.0,0.25,5.0,6.0,0.833,1.0,6.0,7.0,4.0,1.0,1.0,4.0,3.0,28.0,2.0
447330,21700476,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:30,9.0,20.0,0.45,1.0,3.0,0.3329999999999999,7.0,8.0,0.875,1.0,6.0,7.0,5.0,1.0,0.0,0.0,3.0,26.0,20.0
447952,21700453,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:05,8.0,14.0,0.5710000000000001,0.0,0.0,0.0,11.0,12.0,0.917,1.0,12.0,13.0,8.0,2.0,0.0,3.0,1.0,27.0,3.0
448367,21700433,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:19,10.0,22.0,0.455,0.0,3.0,0.0,8.0,10.0,0.8,2.0,7.0,9.0,5.0,4.0,0.0,3.0,2.0,28.0,-5.0
448710,21700426,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:43,11.0,18.0,0.611,1.0,3.0,0.3329999999999999,6.0,9.0,0.667,5.0,11.0,16.0,4.0,0.0,1.0,1.0,1.0,29.0,1.0
449078,21700410,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:42,13.0,24.0,0.542,1.0,2.0,0.5,5.0,8.0,0.625,5.0,4.0,9.0,4.0,5.0,1.0,2.0,1.0,32.0,-7.0
449745,21700381,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:25,14.0,22.0,0.636,1.0,1.0,1.0,8.0,9.0,0.889,3.0,10.0,13.0,7.0,2.0,0.0,2.0,4.0,37.0,17.0
449971,21700372,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,43:05,8.0,19.0,0.421,0.0,0.0,0.0,11.0,12.0,0.917,2.0,9.0,11.0,3.0,2.0,2.0,4.0,5.0,27.0,18.0
450267,21700359,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:44,8.0,16.0,0.5,1.0,3.0,0.3329999999999999,8.0,12.0,0.667,4.0,7.0,11.0,4.0,1.0,2.0,6.0,4.0,25.0,4.0
450649,21700343,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:06,14.0,24.0,0.583,0.0,1.0,0.0,12.0,14.0,0.857,1.0,8.0,9.0,4.0,0.0,0.0,4.0,5.0,40.0,-11.0
450965,21700331,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:57,8.0,15.0,0.5329999999999999,0.0,2.0,0.0,17.0,22.0,0.773,3.0,10.0,13.0,5.0,3.0,1.0,2.0,2.0,33.0,7.0
451304,21700316,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:34,7.0,20.0,0.35,0.0,1.0,0.0,6.0,8.0,0.75,1.0,8.0,9.0,5.0,3.0,3.0,0.0,3.0,20.0,21.0
451711,21700302,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,26:15,11.0,16.0,0.688,1.0,1.0,1.0,9.0,13.0,0.6920000000000001,0.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,32.0,26.0
452170,21700285,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:57,10.0,18.0,0.556,0.0,1.0,0.0,7.0,9.0,0.778,3.0,10.0,13.0,5.0,0.0,0.0,3.0,3.0,27.0,-13.0
452685,21700264,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,DND - Injury/Illness                    ,,,,,,,,,,,,,,,,,,,,
452993,21700247,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:10,8.0,21.0,0.381,0.0,3.0,0.0,7.0,9.0,0.778,1.0,7.0,8.0,4.0,0.0,3.0,0.0,3.0,23.0,-12.0
453462,21700233,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:43,7.0,20.0,0.35,1.0,2.0,0.5,9.0,13.0,0.6920000000000001,5.0,12.0,17.0,2.0,3.0,0.0,3.0,5.0,24.0,-18.0
454181,21700209,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:55,8.0,16.0,0.5,0.0,1.0,0.0,5.0,6.0,0.833,2.0,4.0,6.0,1.0,3.0,4.0,3.0,5.0,21.0,16.0
454485,21700194,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,43:49,10.0,22.0,0.455,0.0,1.0,0.0,7.0,9.0,0.778,3.0,6.0,9.0,7.0,2.0,2.0,2.0,2.0,27.0,6.0
454763,21700182,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:05,12.0,19.0,0.632,0.0,1.0,0.0,9.0,11.0,0.818,3.0,12.0,15.0,3.0,1.0,1.0,3.0,3.0,33.0,13.0
454878,21700173,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:41,12.0,24.0,0.5,0.0,1.0,0.0,4.0,8.0,0.5,2.0,10.0,12.0,5.0,1.0,4.0,1.0,2.0,28.0,13.0
455556,21700149,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:14,16.0,21.0,0.762,0.0,0.0,0.0,8.0,11.0,0.727,4.0,5.0,9.0,3.0,0.0,3.0,7.0,6.0,40.0,-7.0
456309,21700119,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:03,13.0,27.0,0.481,1.0,4.0,0.25,2.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,29.0,9.0
456537,21700105,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:57,5.0,16.0,0.313,0.0,2.0,0.0,4.0,4.0,1.0,1.0,12.0,13.0,5.0,2.0,2.0,3.0,5.0,14.0,14.0
456751,21700103,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:49,9.0,14.0,0.643,2.0,3.0,0.667,8.0,9.0,0.889,2.0,6.0,8.0,3.0,0.0,1.0,4.0,4.0,28.0,-15.0
457146,21700085,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:18,14.0,21.0,0.667,1.0,3.0,0.3329999999999999,4.0,6.0,0.667,1.0,10.0,11.0,6.0,0.0,0.0,1.0,4.0,33.0,8.0
457649,21700067,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:36,10.0,21.0,0.476,2.0,3.0,0.667,6.0,7.0,0.857,0.0,10.0,10.0,7.0,3.0,1.0,3.0,3.0,28.0,-10.0
458238,21700044,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:18,13.0,21.0,0.619,0.0,0.0,0.0,6.0,8.0,0.75,2.0,12.0,14.0,6.0,1.0,2.0,6.0,5.0,32.0,7.0
458522,21700034,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:20,17.0,23.0,0.7390000000000001,1.0,4.0,0.25,9.0,13.0,0.6920000000000001,2.0,6.0,8.0,4.0,2.0,2.0,2.0,3.0,44.0,3.0
458856,21700021,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:32,15.0,22.0,0.682,0.0,1.0,0.0,4.0,6.0,0.667,2.0,6.0,8.0,8.0,3.0,1.0,2.0,2.0,34.0,-17.0
459177,21700007,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:56,13.0,22.0,0.591,0.0,1.0,0.0,11.0,13.0,0.846,1.0,12.0,13.0,3.0,3.0,0.0,5.0,4.0,37.0,7.0
459485,11700076,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:09,6.0,14.0,0.429,0.0,1.0,0.0,5.0,5.0,1.0,1.0,5.0,6.0,6.0,1.0,5.0,2.0,2.0,17.0,12.0
460772,11700032,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,22:41,7.0,10.0,0.7,1.0,2.0,0.5,9.0,13.0,0.6920000000000001,1.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0,24.0,-3.0
461321,11700020,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,NWT - Personal                          ,,,,,,,,,,,,,,,,,,,,
461770,11700009,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,NWT - Personal                          ,,,,,,,,,,,,,,,,,,,,
463014,41600126,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,46:39,13.0,23.0,0.565,1.0,2.0,0.5,7.0,13.0,0.5379999999999999,1.0,8.0,9.0,3.0,2.0,2.0,3.0,4.0,34.0,1.0
463182,41600125,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:47,12.0,18.0,0.667,0.0,0.0,0.0,6.0,9.0,0.667,0.0,8.0,8.0,3.0,3.0,3.0,2.0,5.0,30.0,-24.0
463376,41600124,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:21,6.0,19.0,0.316,0.0,1.0,0.0,2.0,4.0,0.5,3.0,6.0,9.0,4.0,2.0,2.0,7.0,4.0,14.0,-16.0
463609,41600123,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:37,7.0,10.0,0.7,2.0,2.0,1.0,3.0,8.0,0.375,0.0,8.0,8.0,4.0,2.0,2.0,3.0,1.0,19.0,29.0
463698,41600122,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:14,9.0,24.0,0.375,1.0,3.0,0.3329999999999999,5.0,7.0,0.7140000000000001,6.0,9.0,15.0,7.0,2.0,0.0,4.0,3.0,24.0,6.0
464008,41600121,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:20,13.0,18.0,0.722,0.0,2.0,0.0,2.0,5.0,0.4,0.0,8.0,8.0,3.0,2.0,1.0,1.0,4.0,28.0,10.0
464350,21601219,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,NWT - Rest                              ,,,,,,,,,,,,,,,,,,,,
464663,21601207,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:27,5.0,11.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10.0,0.0,1.0,4.0,0.0,10.0,23.0
465009,21601191,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:17,7.0,15.0,0.467,0.0,3.0,0.0,6.0,11.0,0.545,0.0,10.0,10.0,6.0,3.0,2.0,4.0,3.0,20.0,6.0
465498,21601175,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:17,7.0,14.0,0.5,0.0,1.0,0.0,11.0,13.0,0.846,2.0,5.0,7.0,6.0,0.0,1.0,3.0,2.0,25.0,-17.0
465883,21601159,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,24:26,3.0,10.0,0.3,0.0,1.0,0.0,5.0,8.0,0.625,4.0,6.0,10.0,4.0,0.0,3.0,4.0,2.0,11.0,-24.0
466333,21601144,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:32,10.0,18.0,0.556,0.0,3.0,0.0,11.0,12.0,0.917,1.0,14.0,15.0,9.0,4.0,2.0,5.0,2.0,31.0,-2.0
466641,21601130,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,44:44,7.0,16.0,0.4379999999999999,0.0,1.0,0.0,14.0,21.0,0.667,2.0,12.0,14.0,9.0,1.0,2.0,4.0,3.0,28.0,9.0
467065,21601113,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:20,8.0,17.0,0.471,2.0,4.0,0.5,4.0,7.0,0.5710000000000001,4.0,5.0,9.0,3.0,3.0,3.0,2.0,1.0,22.0,-7.0
467319,21601103,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:06,8.0,13.0,0.615,1.0,1.0,1.0,3.0,4.0,0.75,0.0,8.0,8.0,2.0,0.0,1.0,1.0,2.0,20.0,1.0
467718,21601090,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:56,8.0,14.0,0.5710000000000001,0.0,2.0,0.0,6.0,10.0,0.6,0.0,8.0,8.0,4.0,0.0,0.0,3.0,1.0,22.0,-17.0
467999,21601078,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:46,13.0,22.0,0.591,1.0,3.0,0.3329999999999999,7.0,9.0,0.778,4.0,9.0,13.0,5.0,2.0,3.0,1.0,2.0,34.0,-4.0
468293,21601065,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:03,12.0,22.0,0.545,1.0,2.0,0.5,7.0,10.0,0.7,3.0,11.0,14.0,5.0,2.0,1.0,0.0,2.0,32.0,20.0
468625,21601057,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:60,8.0,21.0,0.381,0.0,1.0,0.0,6.0,7.0,0.857,1.0,7.0,8.0,3.0,0.0,2.0,1.0,4.0,22.0,5.0
469058,21601035,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,30:33,4.0,14.0,0.286,0.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,9.0,-25.0
469414,21601027,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:36,11.0,16.0,0.688,1.0,1.0,1.0,3.0,6.0,0.5,2.0,6.0,8.0,4.0,0.0,2.0,4.0,6.0,26.0,-5.0
469722,21601013,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:46,5.0,10.0,0.5,0.0,0.0,0.0,6.0,9.0,0.667,0.0,5.0,5.0,5.0,0.0,1.0,2.0,4.0,16.0,-9.0
470134,21600993,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,27:58,6.0,14.0,0.429,1.0,4.0,0.25,5.0,7.0,0.7140000000000001,0.0,5.0,5.0,4.0,1.0,0.0,2.0,3.0,18.0,-7.0
470529,21600978,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:01,6.0,15.0,0.4,0.0,1.0,0.0,6.0,7.0,0.857,0.0,4.0,4.0,7.0,0.0,2.0,2.0,5.0,18.0,1.0
470709,21600967,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:22,7.0,13.0,0.5379999999999999,1.0,3.0,0.3329999999999999,6.0,6.0,1.0,0.0,8.0,8.0,5.0,5.0,1.0,6.0,3.0,21.0,13.0
471095,21600952,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:11,11.0,21.0,0.524,0.0,1.0,0.0,10.0,13.0,0.769,6.0,7.0,13.0,7.0,4.0,2.0,1.0,2.0,32.0,10.0
471365,21600934,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:53,7.0,13.0,0.5379999999999999,1.0,2.0,0.5,9.0,12.0,0.75,1.0,7.0,8.0,5.0,2.0,3.0,0.0,1.0,24.0,14.0
471865,21600920,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:16,8.0,13.0,0.615,0.0,0.0,0.0,5.0,6.0,0.833,2.0,8.0,10.0,4.0,0.0,1.0,1.0,2.0,21.0,-8.0
472195,21600912,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:27,10.0,13.0,0.769,0.0,0.0,0.0,4.0,5.0,0.8,0.0,5.0,5.0,8.0,2.0,2.0,1.0,4.0,24.0,12.0
472524,21600899,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:02,5.0,13.0,0.385,0.0,1.0,0.0,5.0,6.0,0.833,2.0,7.0,9.0,4.0,0.0,3.0,6.0,3.0,15.0,-7.0
472940,21600884,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,42:15,4.0,13.0,0.308,0.0,2.0,0.0,1.0,4.0,0.25,0.0,7.0,7.0,8.0,0.0,1.0,3.0,3.0,9.0,-12.0
473004,21600875,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:38,11.0,13.0,0.846,0.0,0.0,0.0,6.0,7.0,0.857,1.0,7.0,8.0,6.0,1.0,2.0,4.0,3.0,28.0,5.0
473535,21600860,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:27,10.0,16.0,0.625,2.0,4.0,0.5,11.0,15.0,0.733,4.0,8.0,12.0,3.0,4.0,1.0,6.0,4.0,33.0,-4.0
474087,21600838,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:53,13.0,25.0,0.52,0.0,1.0,0.0,7.0,10.0,0.7,2.0,7.0,9.0,3.0,4.0,1.0,0.0,2.0,33.0,7.0
474405,21600824,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:44,2.0,9.0,0.222,0.0,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,6.0,1.0,1.0,1.0,2.0,8.0,8.0
474672,21600809,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:21,4.0,9.0,0.444,0.0,1.0,0.0,12.0,14.0,0.857,2.0,6.0,8.0,10.0,1.0,2.0,2.0,5.0,20.0,12.0
475068,21600802,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:33,11.0,20.0,0.55,1.0,6.0,0.1669999999999999,18.0,21.0,0.857,1.0,7.0,8.0,6.0,2.0,3.0,5.0,3.0,41.0,-8.0
475372,21600787,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:08,9.0,15.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,2.0,6.0,8.0,1.0,2.0,1.0,4.0,1.0,22.0,-18.0
476044,21600761,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:52,12.0,20.0,0.6,0.0,3.0,0.0,6.0,9.0,0.667,2.0,10.0,12.0,6.0,0.0,4.0,4.0,4.0,30.0,34.0
476400,21600752,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:58,9.0,13.0,0.6920000000000001,1.0,3.0,0.3329999999999999,4.0,4.0,1.0,0.0,8.0,8.0,5.0,2.0,2.0,5.0,5.0,23.0,-12.0
476628,21600738,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:46,2.0,10.0,0.2,0.0,2.0,0.0,5.0,6.0,0.833,2.0,4.0,6.0,4.0,1.0,0.0,3.0,3.0,9.0,-20.0
477510,21600706,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,45:05,8.0,16.0,0.5,2.0,3.0,0.667,3.0,4.0,0.75,0.0,7.0,7.0,6.0,0.0,1.0,2.0,2.0,21.0,1.0
477676,21600698,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,33:13,7.0,15.0,0.467,0.0,0.0,0.0,5.0,8.0,0.625,0.0,6.0,6.0,8.0,1.0,3.0,3.0,5.0,19.0,-8.0
478020,21600684,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:26,7.0,19.0,0.368,0.0,7.0,0.0,3.0,3.0,1.0,6.0,6.0,12.0,5.0,4.0,0.0,2.0,0.0,17.0,-15.0
478406,21600670,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:28,11.0,17.0,0.647,2.0,3.0,0.667,7.0,8.0,0.875,3.0,4.0,7.0,3.0,1.0,4.0,5.0,3.0,31.0,12.0
478625,21600655,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:56,8.0,20.0,0.4,2.0,5.0,0.4,6.0,8.0,0.75,4.0,6.0,10.0,3.0,2.0,0.0,2.0,2.0,24.0,-7.0
478956,21600643,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,35:42,6.0,17.0,0.353,1.0,4.0,0.25,4.0,4.0,1.0,2.0,12.0,14.0,6.0,1.0,0.0,4.0,6.0,17.0,-9.0
479390,21600632,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,37:01,13.0,20.0,0.65,1.0,4.0,0.25,5.0,6.0,0.833,1.0,10.0,11.0,6.0,1.0,3.0,4.0,3.0,32.0,-11.0
479686,21600615,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,28:52,10.0,19.0,0.526,0.0,1.0,0.0,3.0,5.0,0.6,2.0,4.0,6.0,2.0,2.0,3.0,3.0,6.0,23.0,0.0
479956,21600607,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:47,13.0,22.0,0.591,0.0,2.0,0.0,7.0,7.0,1.0,5.0,2.0,7.0,6.0,2.0,3.0,4.0,4.0,33.0,-9.0
480302,21600594,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,36:28,8.0,12.0,0.667,0.0,0.0,0.0,3.0,4.0,0.75,1.0,7.0,8.0,6.0,1.0,1.0,3.0,2.0,19.0,3.0
480796,21600575,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,9:10,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,-15.0
481023,21600562,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,,DND - Illness                           ,,,,,,,,,,,,,,,,,,,,
481526,21600548,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:10,9.0,21.0,0.429,2.0,5.0,0.4,5.0,6.0,0.833,2.0,3.0,5.0,2.0,2.0,6.0,5.0,4.0,25.0,-2.0
481872,21600531,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:33,10.0,18.0,0.556,1.0,4.0,0.25,6.0,7.0,0.857,1.0,12.0,13.0,4.0,1.0,3.0,3.0,2.0,27.0,-11.0
482402,21600513,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:13,10.0,19.0,0.526,1.0,3.0,0.3329999999999999,5.0,10.0,0.5,2.0,8.0,10.0,5.0,1.0,1.0,1.0,0.0,26.0,8.0
482569,21600503,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,40:34,13.0,19.0,0.684,1.0,1.0,1.0,8.0,11.0,0.727,3.0,6.0,9.0,8.0,2.0,7.0,4.0,2.0,35.0,16.0
482698,21600497,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:00,11.0,14.0,0.7859999999999999,0.0,0.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,5.0,1.0,1.0,3.0,3.0,25.0,-18.0
483342,21600479,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:42,8.0,18.0,0.444,1.0,3.0,0.3329999999999999,6.0,7.0,0.857,1.0,4.0,5.0,8.0,2.0,0.0,1.0,2.0,23.0,17.0
483729,21600461,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:08,7.0,13.0,0.5379999999999999,0.0,1.0,0.0,8.0,11.0,0.727,6.0,7.0,13.0,7.0,0.0,1.0,2.0,3.0,22.0,-3.0
484102,21600447,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,32:42,12.0,19.0,0.632,0.0,1.0,0.0,15.0,17.0,0.882,1.0,7.0,8.0,6.0,2.0,1.0,1.0,1.0,39.0,25.0
484504,21600429,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,31:30,7.0,13.0,0.5379999999999999,1.0,4.0,0.25,13.0,14.0,0.929,1.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,28.0,-12.0
484747,21600423,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,43:48,5.0,13.0,0.385,2.0,3.0,0.667,13.0,15.0,0.867,2.0,11.0,13.0,2.0,2.0,3.0,2.0,6.0,25.0,3.0
485457,21600393,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,34:59,8.0,13.0,0.615,2.0,3.0,0.667,4.0,6.0,0.667,3.0,4.0,7.0,11.0,3.0,1.0,0.0,2.0,22.0,29.0
485727,21600384,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:03,13.0,27.0,0.481,2.0,4.0,0.5,2.0,2.0,1.0,3.0,11.0,14.0,3.0,3.0,1.0,2.0,4.0,30.0,15.0
486179,21600362,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,38:58,13.0,23.0,0.565,0.0,3.0,0.0,4.0,6.0,0.667,5.0,4.0,9.0,5.0,3.0,0.0,0.0,4.0,30.0,-11.0
486590,21600346,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,41:22,11.0,18.0,0.611,1.0,2.0,0.5,5.0,7.0,0.7140000000000001,3.0,10.0,13.0,7.0,0.0,0.0,7.0,3.0,28.0,1.0
486938,21600340,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,23:37,5.0,12.0,0.417,1.0,4.0,0.25,3.0,4.0,0.75,0.0,6.0,6.0,1.0,0.0,1.0,6.0,5.0,14.0,-1.0
487247,21600325,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,,F,,39:37,4.0,11.0,0.364,0.0,3.0,0.0,7.0,10.0,0.7,2.0,10.0,12.0,11.0,2.0,4.0,3.0,3.0,15.0,-3.0
